_id,book_id,t_book_id,book_title,book_pic,book_source,book_type,book_genre,special_desc,read_count,collect_count,chapter_count,is_paid,is_preview,init_read_count,init_collect_count,chapter_id,serial_number,tags,tags_original
6805f049115241b2cf0366e8,6805f049115241b2cf0366e8,140000000000000215,黄金の鍵を握った庭師,https://v-mps.crazymaplestudios.com/images/3f9eb4b0-21b8-11f0-a650-71056cbfe3ac.jpg,1,1,1,グレイソン・ロジャーズは、ただの庭師ではなかった。過去5年間、彼は五国集団の五人の幹部を一人ずつ葬り去り、彼らの黄金の鍵を奪い取っていた。それは権力の象徴であると同時に、組織の全財産が眠る金庫を開ける唯一の手段でもある。今、グレイソンはすべてを終わらせ、愛する妻に贅沢で平穏な人生を贈ろうとしていた。しかし、真実を打ち明けようとしたその矢先、彼は妻が集団の幹部イワンと密会している現場を目撃してしまう。イワンは庭師としてのグレイソンの権限を利用し、黄金の鍵で守られた金庫への侵入を画策していた。グレイソンは自らが真の集団の支配者であることを証明しつつ、イワンを罠にかけねばならない。しかし、周囲の誰もが彼を「ただの庭師」としか見ていない——,4409656,68415,62,1,0,182730,8954,kg655qyozg,1,男向けのドラマ|カムバックストーリー|人違い|復讐|犯罪組織の親玉|店員,Male|Comeback Story|Mistaken Identity|Revenge|Crime Lord|Server
682c1f999aea292b7d0cd0ea,682c1f999aea292b7d0cd0ea,140000000000000231,イケメン義兄と、秘密の同居生活,https://v-mps.crazymaplestudios.com/images/0bd13b10-37c2-11f0-b65a-27549cd2a91e.jpg,1,1,1,母の再婚をきっかけに、名門・聖マリア学園へ転入したアリス。  新生活の中で出会ったのは、学園で一番人気のジェームズ──  …そして彼は、まさかの義理の兄だった！  一つ屋根の下で始まる同居生活は、すれ違いと胸キュンの連続。  「家族」だからこそ許されない、この気持ちの行方は…？,13825098,165010,62,1,0,211770,7391,hdhuue6dlc,1,女性向けのドラマ|ヤングアダルト|モダン|義理の兄弟姉妹|済度|学園ロマンス|学生|学園ハンサム,Female|Young Adult|Modern|Step Siblings|Redemption|Campus Romance|Student|Jock
6836b7d05bff06fba908bd38,6836b7d05bff06fba908bd38,140000000000000246,CEO女王の帰還,https://v-mps.crazymaplestudios.com/images/554a37d0-42b0-11f0-b65a-27549cd2a91e.jpg,1,1,1,15年前に姿を消したマリーさんは、三人の子供を引き取って小さな町で静かに暮らしていたが、重病にかかって倒れてしまった。養女グレースは必死に母を救おうとするが、他の子供たちは冷酷な本性を現してきて、お金のためにグレースを市長の息子と結婚させようとしてた。そこでマリーさんの実の息子である現CEOが現れ、驚愕の真実が明かされる――,427912,26604,62,1,0,236419,7613,a9djdn4m7c,1,女性向けのドラマ|悪女ヒロイン|モダン|身分を隠せ|復讐|億万長者,Female|Strong Heroine|Modern|Hidden Identity|Revenge|Billionaire
68d20563edf71eba4705e1d8,68d20563edf71eba4705e1d8,140000000000000335,失われた令嬢の逆襲,https://v-mps.crazymaplestudios.com/images/868d0130-9a7e-11f0-a06b-bdb674869ea1.jpg,1,1,1,"実の家族と生き別れ、清掃員の娘としてバカにされてきたケイティ・ウォーカーだったが、マドックス家の兄たちが現れ、自身がその妹だと知る。しかしその座はスクールカーストトップのスローン・スターリングに奪われてしまう。
実の家族を取り戻すため、ケイティの逆転劇が始まる。",90334,636,62,1,0,6945,256,4dbhbquicg,1,ヤングアダルト,Young Adult
67a99346e6c45fb0700c74d4,67a99346e6c45fb0700c74d4,140000000000000167,運命のように君に落ちる,https://v-mps.crazymaplestudios.com/images/b6d81970-e9b6-11ef-a54e-99edf5fd5287.jpg,1,1,1,エミリは結婚式当日に婚約者ヘンリーに捨てられる。親友フィオナに唆され、偽装結婚を決意。相手を勘違いし、実は億万長者の社長ウィリアムと結婚してしまう。ウィリアムは身分を隠し、エミリは彼が借金まみれと誤解。デザインコンペの日、フィオナとヘンリーはエミリを陥れようとするが…。二人の偽りの結婚生活、その行方は？,5161936,60007,63,1,0,197903,7520,3xel5lmg46,1,女性向けのドラマ|スイート|コンテンポラリー|身分を隠せ|結婚後の恋愛|スピード婚|億万長者|ストロングウィル,Female|Sweet|Contemporary|Hidden Identity|Love After Marriage|Flash Marriage|Billionaire|Strong-Willed
67b29ae75855d9bbce0d0b2b,67b29ae75855d9bbce0d0b2b,140000000000000177,令嬢とボディーガード,https://v-mps.crazymaplestudios.com/images/59b5c690-ef72-11ef-a38f-0d66b56fc320.jpg,1,1,1,三年前、ジャック・ホーキンスは邪悪なストーカーから大富豪令嬢グレース・クリステンセンを救出。しかし、再会時の些細な誤解が二人の心を遠ざける。再びグレイスに危機が迫る中、彼女の父はジャックを専属護衛に任命。強制される毎日の中で、禁断の感情が静かに燃え上がる――果たして、二人は心の壁を乗り越えられるのか？,4118787,44956,63,1,0,192134,6552,tcoo7zqle6,1,女性向けのドラマ|甘いロマンス|モダン|敵から恋人へ|再会|年齢差|タブー,Female|Sweet Romance|Modern|Enemies to Lovers|Reunion|Age Gap|Taboo
67f3440b2dc8c4880a0c4a26,67f3440b2dc8c4880a0c4a26,140000000000000192,呪われたアルファの沈黙の花嫁,https://v-mps.crazymaplestudios.com/images/ea91eb60-1a76-11f0-a650-71056cbfe3ac.jpg,1,1,1,声も狼も持たないと虐げられる少女レン。彼女の前に現れたのは、危険な呪いを秘めた孤高のアルファ、ハンターだった。「君は俺の伴侶だ」――運命に導かれ惹かれ合う二人。しかし、レンの呪いが秘める残酷な真実、ハンターを蝕む獣性、そして嫉妬と陰謀が二人を引き裂こうとする。絶望の淵でレンの中に眠る未知の力が目覚めるとき、傷ついた二人の愛は呪われた運命を覆せるのか？激しく切ない再生の物語。,3860845,65766,63,1,0,188536,8955,5ff9huibwa,1,女性向けのドラマ|甘いロマンス|ファンタジー|運命の恋人|狼男|モブキャラ|無邪気な乙女,Female|Sweet Romance|Fantasy|Fated Lovers|Werewolf|Wallflower|Innocent Damsel
6805ef2510b12097a805a9d0,6805ef2510b12097a805a9d0,140000000000000214,偽りの婚約～失われた娘を探して～,https://v-mps.crazymaplestudios.com/images/bf409d60-21b7-11f0-a650-71056cbfe3ac.jpg,1,1,1,高級コールガールのロージー・ドロレスは、産まれたときに引き離された娘を探すため、大富豪の独身父親タド・ウィリアムズとの偽の婚約に同意する。実はタドの娘リリーこそが7年間必死に探し続けていた実の娘だった。,5451922,72057,63,1,0,196565,7528,ya6h3k1myt,1,女性向けのドラマ|悪女ヒロイン|モダン|天才ベビー|年齢差|偽りの恋人|インディペンデント・ウーマン,Female|Strong Heroine|Modern|Genius Babies|Age Gap|Fake Relationship|Independent Woman
6847a22f2333dba5790bbd95,6847a22f2333dba5790bbd95,140000000000000254,院内恋愛の手引書,https://v-mps.crazymaplestudios.com/images/1c5424a0-d021-11f0-84ad-6b5693b490dc.jpg,1,1,1,研修医のモリーは、見知らぬ男と一夜限りの関係を持った。彼女は一度きりの関係だと思っていたが、一か月後に二つの衝撃的な事実を知ることになる。それは、彼の子供を妊娠していること…そしてその見知らぬ男は、彼女の新しい上司のグラハム・ウェストン医師であること。モリーの秘密が明らかになるやいなや、嫉妬深い家族やグラハムの過去を知る人物など、ライバルたちが現れ、モリーとグラハムの中を引き裂こうとする。周囲の思惑が交差するなか、二人は混乱を乗り切り、その中で愛を見つけることができるのか？,619156,44223,63,1,0,208799,10440,f1tnd9wtzb,1,女性向けのドラマ|甘いロマンス|モダン|年齢差|タブー|ワンナイトラブ,Female|Sweet Romance|Modern|Age Gap|Taboo|One Night Stand
684a3b2d2efda0672f0fc1ae,684a3b2d2efda0672f0fc1ae,140000000000000260,女王は泣かない,https://v-mps.crazymaplestudios.com/images/f338b6a0-d104-11f0-84ad-6b5693b490dc.jpg,1,1,1,7年前、ニコールは愛する夫イーサンのために一族の莫大な財産を捨てた。幸せな妻であり母親だと信じていたが、夫と親友エレインの裏切りで投獄され、最愛の娘も奪われてしまう。真実を知った今、ニコールは令嬢としての地位を取り戻し、娘を取り返し、本物の女王とは何かを世間に示す決意をする。,1120757,39430,63,1,0,223861,10812,dpxeeqq96q,1,女性向けのドラマ|悪女ヒロイン|モダン|家庭主婦|浮気|三角関係|天才ベビー,Female|Strong Heroine|Modern|Housewife|Affair|Love Triangle|Genius Babies
684a3b45ec8c6e2bea08f201,684a3b45ec8c6e2bea08f201,140000000000000256,禁断の教授と一夜の果てに,https://v-mps.crazymaplestudios.com/images/21a1df20-c6a7-11f0-84ad-6b5693b490dc.jpg,1,1,1,新学期初日、エミリーは恋人の浮気現場を目撃してしまう。傷心のまま迎えた夜、彼女は見知らぬ男性チャールズと衝動的な一夜を過ごしてしまう。しかし翌日、大学で再会した二人は驚愕する。チャールズはなんと彼女の新しい教授だったのだ。二人は“教師と生徒”として距離を保とうとするが、消せない想いが心を揺さぶる。そんな中、エミリーはある事実を知る——自分が妊娠しているということを。,1004832,45383,63,1,0,221178,7785,qtn1en7trp,1,女性向けのドラマ|甘いロマンス|モダン|年齢差|タブー|ワンナイトラブ|学生,Female|Sweet Romance|Modern|Age Gap|Taboo|One Night Stand|Student
6854d016c1a594aac4051304,6854d016c1a594aac4051304,140000000000000261,マフィア王の秘密,https://v-mps.crazymaplestudios.com/images/3075cc90-d021-11f0-84ad-6b5693b490dc.jpg,1,1,1,借金返済のため卵子提供に出たヴァネッサ。医療ミスで妊娠し、浮気した彼氏と別れ出産を決意する。だが相手は冷酷非道なマフィア王、マルチェッロだった。襲撃から救われ強制的に屋敷へ攫われるヴァネッサは、敵や家族から守る彼に惹かれていくが…マルチェッロはプレイボーイで殺戮も厭わない男。ヴァネッサはマフィア帝国の女王となり、伴侶として彼を受け入れるのか？,179394,1375,63,1,0,8639,419,x2aqmwhdbx,1,官能小説,Erotica
6865ea9b646f994bf80df0e8,6865ea9b646f994bf80df0e8,140000000000000276,ホームレスの夫と出会うまで,https://v-mps.crazymaplestudios.com/images/869558e0-d024-11f0-84ad-6b5693b490dc.jpg,1,1,1,エララは婚約者ヴィクターが親友ヘレナと浮気していることを知り、深く傷つく。衝動的にホームレスのリアムと結婚したエララだが、実はリアムは人狼界の頂点に立つ億万長者のアルファだった！彼女の想像を超える愛と贅沢で、リアムはエララを溺愛する。運命に導かれた二人の愛の物語が今、幕を開ける——。,160530,1650,63,1,0,8114,257,4kk6nelik0,1,甘いロマンス,Sweet Romance
686f5bc3436e74281e0570e3,686f5bc3436e74281e0570e3,140000000000000268,私が消えても探さないで,https://v-mps.crazymaplestudios.com/images/70fc4260-d104-11f0-84ad-6b5693b490dc.jpg,1,1,1,両親を亡くした私は、代母であるサンドラおばさんの家に身を寄せた。彼女の二人の息子であるミラー兄弟と、一つ屋根の下で愛と優しさに包まれて暮らしていた。いつか彼らのどちらかと結ばれるとさえ思っていた。しかし、メイドの娘ローラが引っ越して来たことで、すべてが変わった。最愛のミラー兄弟は、私の心を粉々に打ち砕いた。そして私が家を出た後、二人は狂ったように私を探し始めた。,817062,7635,63,1,0,6799,222,ec92qq7mur,1,家族ドラマ,Family Drama
689c37d908c8421f9b0287b6,689c37d908c8421f9b0287b6,140000000000000295,女王と母とルール,https://v-mps.crazymaplestudios.com/images/bcb3f7b0-799e-11f0-a06b-bdb674869ea1.jpg,1,1,1,アテナは成功したCEOのはずなのに、両親の記念パーティーで、底辺の役立たず、贈ったダイヤも偽物だと言われ、パーティーから追い出されてしまう！,117313,1531,63,1,0,6194,224,tpk425967y,1,悪女ヒロイン,Strong Heroine
68ae5c9b8a154901600630ad,68ae5c9b8a154901600630ad,140000000000000310,独身大富豪の子供を妊娠,https://v-mps.crazymaplestudios.com/images/96a423d0-88ab-11f0-a06b-bdb674869ea1.jpg,1,1,1,45歳のメイドは、不妊の億万長者で魅力的な年配男性と一夜限りの関係を持った後、彼の双子を妊娠していることに気づく…彼は後継者を産むことで会社の遺産を守ろうとするが、二人は衝突する世界や予期せぬ感情を乗り越え、一緒に家庭を築けるかどうかを見極めなければならない。,134744,863,63,1,0,7096,216,rupi8kc7du,1,甘いロマンス,Sweet Romance
68f6f7b8794cc55960091d51,68f6f7b8794cc55960091d51,140000000000000346,妻に裏切られた後、俺の新生！,https://v-mps.crazymaplestudios.com/images/37d8ccf0-b558-11f0-a06b-bdb674869ea1.jpg,1,1,1,妻の裏切りにより財産を失い、落ちぶれた人生を送っていたケイン・ハンター。すべての希望を失ったその時、謎の大物、ドン・ルードヴィッヒが彼の前に現れた。ルードヴィッヒはケインに、試練を乗り越えれば、自らの後継者としてボーン・シンジケートの新たなゴッドファーザーになれると告げた。,118191,1333,63,1,0,8475,286,8cwky2qqfl,1,立身出世,Rags to Riches
69312ca9f4595c76860d8989,69312ca9f4595c76860d8989,140000000000002395,元カレの義父を惑わして,https://v-mps.crazymaplestudios.com/images/522704c0-d5ae-11f0-84ad-6b5693b490dc.jpg,1,1,1,元カレに振られたノラは、偶然にもライアン・ラーセンの腕の中に落ちる。彼は元カレの未来の義父であり、莫大な富と権力を握る男だった。娘との複雑な関係を知ったライアンは距離を置こうとするものの、ノラは彼のルールを次々と破り、危険な恋へと彼を引き込んでいく。,114995,853,63,1,0,7822,282,24nmne34gw,1,甘いロマンス,Sweet Romance
6932812bc9016563a801de80,6932812bc9016563a801de80,140000000000002396,アメリカン・スナイパー：最後の一弾,https://v-mps.crazymaplestudios.com/images/0e5eeae0-d5af-11f0-84ad-6b5693b490dc.jpg,1,1,1,かつて『銃王』と呼ばれ、スナイパーとして世界の頂点に立った男、カール・オリバー。彼は歴史的な世界記録を樹立した後、忽然と姿を消した。今は射撃場のしがない整備士として、その正体を誰も知る者はいない。だが、オーナー親子が経営する射撃場が乗っ取りの危機に瀕した時、愛する者たちを守るため、眠れる王は再び引き金に指をかける。放たれた神がかり的な一弾が、彼の謎に包まれた過去に再び光を当てることになる…,223563,3885,63,1,0,7568,372,9br3satwd0,1,カムバックストーリー,Comeback Story
675aa12ebd7b6cfdea03e948,675aa12ebd7b6cfdea03e948,140000000000000144,イケメンプレイボーイ、 突然パパになった!?,https://v-mps.crazymaplestudios.com/images/787cf910-be97-11ef-a2d6-41216ff1602c.jpg,1,1,1,大学のカリスマ男子ベンとの一夜の過ちが、ケルシーの人生を一変させる。妊娠が判明し、覚悟を決めて子どもを育てる決意をしたケルシー。しかし、ベンは軽薄なフラタニティ男子。彼は本気で向き合ってくれるのか？運命の子を巡る二人の未来は、予想を超える展開へ…。,3166204,33218,64,1,0,25981,186,v31npl0vwj,1,女性向けのドラマ|ヤングアダルト|キャンパス|妊娠|ワンナイトラブ|偽りの恋人|学園ハンサム|ストロングウィル,Female|Young Adult|Campus|Pregnancy|One Night Stand|Fake Relationship|Jock|Strong-Willed
67e0c64411276a4cd60a756f,67e0c64411276a4cd60a756f,140000000000000197,地味な清掃員実はCEO！？,https://v-mps.crazymaplestudios.com/images/311b7670-0ae4-11f0-a38f-0d66b56fc320.jpg,1,1,1,ハーバードMBAのオードリー・ロレンゾ・ブルームは名門企業ブルームコ初の女性＆非白人CEOとして企業改革に挑む。清掃員に変装し10年潜伏調査した彼女は就任披露宴前夜、婚約者に「不法滞在者」と誤解され、幹部たちは従兄弟への禅譲を画策。そして幼なじみの仇敵ライダー・マーロウとの意外な絆が明らかに…,5491189,40846,64,1,0,192569,6798,7l7kvoiulz,1,女性向けのドラマ|悪女ヒロイン|モダン|敵から恋人へ|身分を隠せ|初恋|相続人/社会人|億万長者,Female|Strong Heroine|Modern|Enemies to Lovers|Hidden Identity|First Love|Heiress/Socialite|Billionaire
680eea7e9107472fd50e3dd2,680eea7e9107472fd50e3dd2,140000000000000212,ボスの赤ちゃんを妊娠しました！？,https://v-mps.crazymaplestudios.com/images/42ffabe0-23da-11f0-a650-71056cbfe3ac.jpg,1,1,1,不妊に悩むレイアは、勤務中に精子提供者のサイトをこっそり閲覧しているところを上司のアレックに発見され、赤面する。やがて、慎重に選んだ精子提供者のもとで人工授精を受けるが、運命のいたずらで彼女が選んだのは、なんとアレックの提供だった。何も知らずに妊娠生活を送るレイアと、彼女に対して複雑な思いを抱くアレック、運命の勘違いが明らかになるのは、いつの日か？,10842239,165702,64,1,0,187194,7394,htwo6ccoyb,1,女性向けのドラマ|甘いロマンス|モダン|オフィスラブ|妊娠|身分を隠せ|三角関係,Female|Sweet Romance|Modern|Office Romance|Pregnancy|Hidden Identity|Love Triangle
680eee8833811101e60d4487,680eee8833811101e60d4487,140000000000000217,愛人と勘違いされた母,https://v-mps.crazymaplestudios.com/images/cb781870-2a49-11f0-93de-cb0b88a6d7a9.jpg,1,1,1,「あなたは息子の愛人でしょう？」婚約パーティーで放たれたその一言が、すべてを狂わせた。息子ノアの婚約者ミアに愛人扱いされた母ヴィヴィアン。祝福の場は一転、嘘と策略に満ちた地獄へ——。,4947021,71860,64,1,0,179676,7582,vxja3b4ukw,1,女性向けのドラマ|悪女ヒロイン|モダン|人違い|とぼける|億万長者|インディペンデント・ウーマン,Female|Strong Heroine|Modern|Mistaken Identity|Playing Dumb|Billionaire|Independent Woman
680eeea3b8f70328f80b6ce0,680eeea3b8f70328f80b6ce0,140000000000000218,愛のスピード違反 〜義兄との秘密の夜〜,https://v-mps.crazymaplestudios.com/images/d1a873b0-2af4-11f0-93de-cb0b88a6d7a9.jpg,1,1,1,闇レースのステージで出会った仮面の男。一夜を共にし、すべてを捧げた——その相手は、義兄だった。病気の母を支えるため、危険な夜の世界に足を踏み入れたエル。だがその先で知る、禁断の真実と、彼が背負う伝説。バレた瞬間、すべてを失う…この恋は、救いか破滅か？,5500884,113327,64,1,0,208424,9379,zt79650ltv,1,女性向けのドラマ|甘いロマンス|モダン|義理の兄弟姉妹|ダンサー|タブー|禁じられた,Female|Sweet Romance|Modern|Step Siblings|Dancer|Taboo|Forbidden
681d6bcc5de50814b60eaca2,681d6bcc5de50814b60eaca2,140000000000000226,処女の代理母、相手は億万長者,https://v-mps.crazymaplestudios.com/images/50c39ba0-3204-11f0-b65a-27549cd2a91e.jpg,1,1,1,代理出産を引き受けた女子大生が、依頼主に「自然な方法で子どもを作ろう」と提案したら——？父を救うため、ハーパーは若くして成功を収めた、危険なほど魅力的な億万長者ウィル・トレントンの子を宿す契約に応じる。住む世界の違いに戸惑いながらも、二人は少しずつ惹かれ合っていく。やがてハーパーの想いは本物になり始めるが——彼の心も同じ方向を向いているのか？,3931560,82742,64,1,0,195667,8903,knzn7hyv6x,1,女性向けのドラマ|甘いロマンス|モダン|三角関係|学生|億万長者,Female|Sweet Romance|Modern|Love Triangle|Student|Billionaire
6854d03628e76fc26100a6c3,6854d03628e76fc26100a6c3,140000000000000262,名を隠した公爵の復讐,https://v-mps.crazymaplestudios.com/images/08754470-d105-11f0-84ad-6b5693b490dc.jpg,1,1,1,幼い頃に誘拐されたアーサーは、長い歳月を経てマーシア公爵として村に戻ってきた。再会を果たした家族は、村人たちからひどい扱いを受けていた。身分を隠したまま、彼は家族のために復讐の道を歩み始める。,87651,839,64,1,0,8408,407,e3jf09m87h,1,家族ドラマ,Family Drama
6882ed3d7084837028003057,6882ed3d7084837028003057,140000000000000288,隠れたイーグル,https://v-mps.crazymaplestudios.com/images/312ee190-6c43-11f0-a06b-bdb674869ea1.jpg,1,1,1,ジャックは世界最大の軍需企業を率いた大金持ちの社長だった。引退後、学校の用務員として静かな暮らしを望んでいたが、息子夫婦に「孫の部屋が必要だ」と追い出される。ある日、偶然助けた若い女性から、彼女の母で冷酷な名門校の女校長エマを紹介され、契約結婚した。でも、学校の生活も平和じゃなく、欲望の渦に巻き込んでいる。ジャックは自分の手腕を駆使し、密かにエマをサポートし、危機を次々解決していく。ついにエマの解任が決まりかけた理事会の日、校庭にヘリが着陸した。そして、降り立ったジャックが正体を明らかにした！俺の妻に手を出すものは許さん！,182786,1412,64,1,0,6234,278,os91n2t2j6,1,カムバックストーリー,Comeback Story
68a808bc91fd992e62026605,68a808bc91fd992e62026605,140000000000000302,元嫁が天才外科医な件,https://v-mps.crazymaplestudios.com/images/effe78d0-8258-11f0-a06b-bdb674869ea1.jpg,1,1,1,妊娠8か月のアリッサは、夫に愛人と子のリリーを理由に捨てられてしまう。だが、彼女こそジェーン・ダヴェンポート医師、ダヴェンポート一家のご令嬢で、リリーを救える世界で唯一の心臓外科医だとは知る由もなかった…,187175,976,64,1,0,6769,223,p05pr9kf6w,1,悪女ヒロイン,Strong Heroine
68be396e6e4003f76d002194,68be396e6e4003f76d002194,140000000000000319,彼の心をコーチング,https://v-mps.crazymaplestudios.com/images/00842e20-8eb6-11f0-a06b-bdb674869ea1.jpg,1,1,1,ケイトとトムはワンナイトの後、誤解によって離れ離れになってしまう。一か月後、ケイトが男子ホッケーチームの助監督に就任し、トムが新キャプテンとしてチームに加わったことで二人は再会する。同じチームで顔を合わせる日々の中で、消えなかった情熱が再び燃え上がっていく。だがケイトには仕事を守るために隠さなければならない大きな秘密があった。彼女はトムの子を妊娠していたのだ。この秘密がすべてを変えてしまうかもしれない。,38522,436,64,1,0,6849,296,bc764pg6rc,1,甘いロマンス,Sweet Romance
68be39eafbfd69bc130699f1,68be39eafbfd69bc130699f1,140000000000000322,絶望からの逆襲,https://v-mps.crazymaplestudios.com/images/67e8fea0-92a4-11f0-a06b-bdb674869ea1.jpg,1,1,1,田舎の貧しい家庭で育ったテイラーは、名門大学に合格する。しかし、父と兄は合格通知書を破り捨て、金のために裕福な老人へ売り飛ばされるも、母と妹の助けでなんとか逃げ出す。7年後、テイラーは世界一の富豪となり、故郷へ戻った彼女が目にしたのは、暴力を振るわれた母と、兄によって売り飛ばされた妹の姿だった。怒りに燃えるテイラーは、正義の鉄槌を下すことができるのか！,89934,632,64,1,0,7502,232,fuwkv263t6,1,悪女ヒロイン,Strong Heroine
68ec5e59bfbb466c8f086522,68ec5e59bfbb466c8f086522,140000000000000341,元カレの兄は最強アルファ,https://v-mps.crazymaplestudios.com/images/be31db80-ab2a-11f0-a06b-bdb674869ea1.jpg,1,1,1,"狼族でありながら、狼の力を持たないエラ。それでも彼女には運命の相手であるベータのノア・グレイヴンズがいた。――しかし、ライバルのエヴァと彼が浮気している現場を目撃してしまう。
傷心のエラは、ノアの兄であるリアム・グレイヴンズの腕の中に倒れ込む。彼はクレセントパックに新しく戻ってきたアルファであり、幼い頃からエラを愛し、彼女こそが自分の運命の相手だと知っていた。
しかし、嫉妬深いライバル、恨みを抱く元恋人、そして二人を隔てる異なる世界が、彼らの前に立ちはだかる。エラとリアムは、運命づけられた愛を貫くことができるのだろうか？",193680,1425,64,1,0,7937,270,pyhvlrax6f,1,ヤングアダルト,Young Adult
6925123e7772e9e76403f61a,6925123e7772e9e76403f61a,140000000000002211,空に刻む名〜最弱パイロットの逆襲〜,https://v-mps.crazymaplestudios.com/images/d206ad60-cc23-11f0-84ad-6b5693b490dc.jpg,1,1,1,誰も達成できない任務を事務係のコール・サマがやり遂げたその瞬間、アメリカは気づくのである。第三次世界大戦を防げるのは彼しかいない。果たして彼は腐敗した政治家や劣悪な権力者に勝てるのか。,43113,638,64,1,0,7814,341,tq87d8m835,1,立身出世,Rags to Riches
67a2cc527a69d4c64908ab19,67a2cc527a69d4c64908ab19,140000000000000160,誰にも言えぬ恋のうた,https://v-mps.crazymaplestudios.com/images/8611a3f0-e395-11ef-a54e-99edf5fd5287.jpg,1,1,1,"双子の弟が重要なバンドリハーサル直前に声を失い、莫大な違約金を請求されそうに。音楽の才能もなく、女の子らしさが隠しきれないアストラが、弟の身代わりとして男装し、男子寮に潜り込むことに…！
予期せぬ恋、本物の友情、そして自分らしさを見つける感動の物語。",3237032,51201,65,1,0,154929,5686,kl9yq3dynu,1,女性向けのドラマ|甘いロマンス|モダン|身分を隠せ|三角関係|学園ロマンス,Female|Sweet Romance|Modern|Hidden Identity|Love Triangle|Campus Romance
67bc1a9e2e3827da9c0c0b10,67bc1a9e2e3827da9c0c0b10,140000000000000173,もう一度君に逢いたい,https://v-mps.crazymaplestudios.com/images/0e780840-f4ff-11ef-a38f-0d66b56fc320.jpg,1,1,1,敏腕マネージャーのモニカとトップスターのアドニスは、秘密の関係を3年間続けてきた。しかし、アドニスは一度も自分の気持ちを彼女に伝えることなく、モニカの心は片思いのまま。妊娠が発覚したモニカは、この実らぬ関係に別れを告げる決意をする。彼女が去った時、初めてアドニスは彼女の存在の大きさに気づく。数年後、二人の運命は再び交差する。モニカは評価の高い映画監督となっていた。この再会で、アドニスは失った愛を取り戻すことができるのだろうか？,2816898,66974,65,1,0,227424,7437,2e91r88zu6,1,女性向けのドラマ|トキシック|コンテンポラリー|三角関係|再会|妊娠|セレブリティー|インディペンデント・ウーマン,Female|Toxic|Contemporary|Love Triangle|Reunion|Pregnancy|Celebrity|Independent Woman
688c2948753130eef50a045f,688c2948753130eef50a045f,140000000000000292,イエスマンやめました,https://v-mps.crazymaplestudios.com/images/aa0697f0-7677-11f0-a06b-bdb674869ea1.jpg,1,1,1,さえないエンゾは、スクールカースト上位のステラにぞっこんで、なにもかも彼女の言いなり。本来は資産家クイン家の御曹司とお抱え運転手の娘という関係さえも、外では逆の立場で振舞っていた。ある夜、ステラが起こした人身事故の身代わりにされたエンゾは、財産を奪われたあげく、口封じのために命を狙われる。死の淵に立たされたその時、謎の力がエンゾを1か月前へとタイムリープさせていた。ステラの本性を知ったエンゾは「パシリ」を脱却し、ステラに相応の報いを受けさせることを決意する。,293569,2593,65,1,0,6102,275,k6dad5gcqy,1,カムバックストーリー,Comeback Story
68e866da957359dfea063a29,68e866da957359dfea063a29,140000000000000338,我が娘よ今一度愛と許しを,https://v-mps.crazymaplestudios.com/images/1b27d240-d024-11f0-84ad-6b5693b490dc.jpg,1,1,1,主人公の夫は初恋の相手に未練があり、娘アリアに自分を「パパ」と呼ばせない。夫は誕生日も無視して元恋人に求婚し、学芸会では愛人とその娘にアレルギーの苺ケーキを食べさせられ命を危険に晒されるも、二人を庇った。妻は離婚を決意し、自らが公爵家の娘である真実を明かす。母として娘のために戦い、最後に夫が土下座してもアリアは二度と彼を父と呼ぶことはなかった。,99043,650,65,1,0,7330,243,gzyfhh1fqv,1,家族ドラマ,Family Drama
68f6f7c7794cc55960091d8d,68f6f7c7794cc55960091d8d,140000000000000345,地上3万フィート命のタイムリミット,https://v-mps.crazymaplestudios.com/images/82d54070-d020-11f0-84ad-6b5693b490dc.jpg,1,1,1,"外科医ショーンに課せられた使命は、大富豪の命を繋ぐドナー腎臓を緊急空輸すること。
しかし、機内で乗り合わせた大富豪の孫の婚約者ジェシカの傲慢な振る舞いが、一刻を争うミッションの障害となる。ショーンがジェシカの母の命を救ったにもかかわらず、彼女はその荒療治を逆恨み。逆上したジェシカは、移植用のケースを叩き壊してしまう。
だが、砕け散ったケースから現れた名前に、彼女は凍りつく。
そこに刻まれていたのは、自分の婚約者の祖父――まさに腎臓を待つ大富豪の名前だったのだ。",2788305,60869,65,1,0,8322,310,smy9fxodfg,1,家族ドラマ,Family Drama
6912a7606b49c63c5b06f7b9,6912a7606b49c63c5b06f7b9,140000000000000365,お腹の子は、いくらなら許されますか？,https://v-mps.crazymaplestudios.com/images/e6a2cd00-c442-11f0-84ad-6b5693b490dc.jpg,1,1,1,"富豪の娘アイリスは、財産を捨てて貧しい一般人のドリアンと結婚した。3年後、第一子の誕生を間近に控えた彼女に、突如、姑のテッサが「入院費用が高すぎる」と猛反対。情けないマザコン夫のドリアンは、姑の言いなり。そればかりか、一緒になってアイリスをいびり始める始末。大きなお腹で耐え難い痛みに苦しみながらも、次々と突きつけられる理不尽な要求に、アイリスは必死に抵抗する。
もう限界…そう思った矢先、アイリスの父・アレクが孫への贈り物を手に現れる。
父は、娘をどう守るのか？そして、アイリスが夫と姑に反撃する日は来るのか？",46271,580,65,1,0,7028,318,bhmv1lppgq,1,悪女ヒロイン,Strong Heroine
